64c665712be8279ff43ceb6af5a862766a9ac585,DELETE,regular-file,.gradle/caches/8.5/generated-gradle-jars/gradle-api-8.5.jar,165465027,
e0f50fd839fac7cf24d598fe9ca4a2898839ae00,DELETE,regular-file,.gradle/caches/jars-9/d740308fc46b3790ca73f9f772d6d7b3/kotlin-compiler-embeddable-1.9.22.jar,164127414,
0aec461e8e55de86f34888e4ed5bc70a6e762261,DELETE,regular-file,.gradle/caches/modules-2/files-2.1/org.jetbrains.kotlin/kotlin-compiler-embeddable/1.9.22/9cd4dc7773cf2a99ecd961a88fbbc9a2da3fb5e1/kotlin-compiler-embeddable-1.9.22.jar,60150247,
45975a2b4df257727b450e62dc2a41186960a614,DELETE,regular-file,.gradle/wrapper/dists/gradle-8.5-bin/5t9huq95ubn472n8rpzujfbqh/gradle-8.5-bin.zip,132519731,
